movie_title,movie_type,movie_content,movie_img,movie_open_date,movie_rating,movie_runtime,movie_actor,movie_director,movie_country,movie_seq
씽,"뮤지컬, 애니메이션","한때 잘나갔던 문(Moon) 극장의 주인 코알라 ‘버스터 문’(매튜 맥커너히)은 극장을 되살리기 위해 대국민 오디션을 개최한다.
 하지만 한 순간의 실수로 우승 상금이 1,000달러에서 10만 달러로 바뀌게 되고
 이로 인해 전국 각지에서 동물들이 몰려와 오디션에 참가하게 된다.
 
 25남매를 둔 슈퍼맘 돼지 ‘로지타’(리즈 위더스푼), 남자친구와 록스타의 꿈을 키우는 고슴도치 ‘애쉬’(스칼렛 요한슨),
 범죄자 아버지를 둔 고릴라 ‘조니’(태런 에저튼), 무대가 두렵기만 한 코끼리 소녀 ‘미나’(토리 켈리),
 그리고 오직 상금이 목적인 생쥐 ‘마이크’(세스 맥팔레인)까지!
 꿈을 펼치기 위해 한 자리에 모인 이들은 자신들의 무대를 시작하는데…",씽.jpg,2016.12.21,8.99,108분,"매튜 맥커너히(버스터 문 목소리), 리즈 위더스푼(로지타 목소리), 스칼릿 조핸슨(애쉬 목소리)",가스 제닝스,미국,388
인디펜던스 데이: 리써전스,"액션, 모험, SF","다시, 그들이 온다!
 
 20년 전 최악의 우주 전쟁을 치른 지구.
 재건을 위해 힘쓴 전세계는 다시 한번 있을 외계의 침공에 대비한다.
 
 반드시 살아남아야 한다.
 
 마침내 돌아온 그날!
 상상을 초월하는 그들의 공격에 앞에
 인류 최후의 전쟁이 시작된다.",인디펜던스 데이 리써전스.jpg,2016.06.22,7.22,120분,"빌 풀만(토마스 J. 휘트모어), 리암 헴스워스(제이크 모리슨), 제프 골드브럼(데이빗 레빈슨)",롤랜드 에머리히,미국,389
탐정 홍길동: 사라진 마을,"드라마, 액션","사건해결률 99%, 악당보다 더 악명 높은 탐정 홍길동에게는 20년간 찾지 못했던 단 한 사람이 있다.
 그것은 바로 어머니를 죽인 원수 김병덕.
 홍길동은 오랜 노력 끝에 드디어 그를 찾아내지만, 김병덕은 간발의 차로 누군가에게 납치되어 간 이후이고,
 그의 집엔 두 손녀, 동이와 말순이만 덩그러니 남아 있다.
 느닷없이 껌딱지처럼 들러 붙어 할아버지를 찾아달라는 두 자매를 데리고, 사라진 김병덕의 실마리를 쫓던 중,
 홍길동은 대한민국을 집어 삼키려는 거대 조직 광은회의 실체를 마주하게 되는데....
 
 기다렸던 복수의 순간, 성가시게 판이 커져버렸다!",탐정 홍길동 사라진 마을.jpg,2016.05.04,7.75,125분,"이제훈(홍길동), 김성균(강성일)",조성희,대한민국,390
굿 다이노,"애니메이션, 모험, 코미디, 가족, 판타지","외모, 성향 뭐 하나 닮은 것이 없는 알로와 스팟
 우연한 사고로 엮이게 되면서 알로의 가족을 찾아 함께 모험을 떠나게 된다.
 
 한 치 앞을 알 수 없는 여정 속
 자연이 선사하는 엄청난 시련과 위대함을 맞닥뜨리게 되는데...
 과연 알로는 가족을 찾을 수 있을까?
 
 괜찮아, 내가 안아줄게!",굿 다이노.jpg,2016.01.07,8.79,101분,"레이몬드 오초아(알로 목소리), 제프리 라이트(아빠 목소리), 프란시스 맥도맨드(엄마 목소리)",피터 손,미국,391
특별수사: 사형수의 편지,"범죄, 드라마","한때는 모범 경찰, 지금은 잘 나가는 브로커 ‘필재’(김명민).
 끊이지 않는 사건 수임으로 ‘신이 내린 브로커’로 불리는 그와
 브로커 모시며 일하는 변호사 ‘판수’(성동일)에게
 어느 날, 사형수로부터 의문의 편지 한 통이 도착한다.
 
 “대해제철 며느리 죽인 놈이네. 이런 사건은 근처에도 가면 안돼”
 세간을 뒤흔든 인천의 재벌 ‘대해제철 며느리 살인사건’의 범인 ‘순태’(김상호)는 자신의 억울함을 주장하고, 사건 브로커 ‘필재’는 점점 커지는 사건의 배후가 있음을 직감한다.
 
 권력과 돈으로 살인까지 덮어버린 재벌가의 만행을 밝히기 위해
 브로커 ‘필재’와 변호사 ‘판수’ 아재콤비가 답답한 속을 뻥! 뚫어줄 특.별.수.사를 시작한다!",특별수사 사형수의 편지.jpg,2016.06.16,8.32,120분,"김명민(최필재), 김상호(권순태), 성동일(김판수)",권종관,대한민국,392
시간이탈자,스릴러,"1983년 1월 1일, 고등학교 교사 지환(조정석)은 같은 학교 동료이자 연인인 윤정(임수정)에게 청혼을 하던 중 강도를 만나 칼에 찔려 의식을 잃는다. 2015년 1월 1일, 강력계 형사 건우(이진욱) 역시 뒤쫓던 범인의 총에 맞아 쓰러진다. 30여 년의 간격을 두고 같은 날, 같은 시간, 같은 병원으로 실려간 지환과 건우는 생사를 오가는 상황에서 가까스로 살아나게 되고, 그 날 이후 두 사람은 꿈을 통해 서로의 일상을 보기 시작한다.
 
 두 남자는 처음엔 믿지 않았지만, 서로가 다른 시간대에 실제 존재하는 사람이라는 것을 알게 된다. 건우는 꿈 속에서 본 지환의 약혼녀 윤정과 놀랍도록 닮은 소은(임수정)을 만나게 되면서 운명처럼 그녀에게 마음이 끌린다. 어느 날, 건우는 1980년대 미제 살인사건을 조사하던 중, 윤정이 30년 전에 살해 당했다는 기록을 발견하고, 사건을 파헤치기 시작한다. 지환 역시 건우를 통해 약혼녀 윤정이 곧 죽을 운명에 처해있다는 사실을 알게 된다. 두 남자는 윤정의 예정된 죽음을 막기 위해 시간을 뛰어넘는 추적을 함께 시작하는데...
 
 서로 다른 시대, 하나의 살인사건
 사랑하는 그녀를 구하기 위한 두 남자의 간절한 사투가 시작된다!
 
 “사랑해. 내가 꼭 지켜줄게”",시간이탈자.jpg,2016.04.13,7.1,107분,"임수정(윤정/소은), 조정석(지환), 이진욱(건우)",곽재용,대한민국,393
동주,드라마,"이름도, 언어도, 꿈도, 모든 것이 허락되지 않았던 일제강점기.
 한 집에서 태어나고 자란 동갑내기 사촌지간 동주와 몽규.
 시인을 꿈꾸는 청년 동주에게 신념을 위해 거침없이 행동하는 청년 몽규는
 가장 가까운 벗이면서도, 넘기 힘든 산처럼 느껴진다.
 창씨개명을 강요하는 혼란스러운 나라를 떠나 일본 유학 길에 오른 두 사람.
 일본으로 건너간 뒤 몽규는 더욱 독립 운동에 매진하게 되고,
 절망적인 순간에도 시를 쓰며 시대의 비극을 아파하던 동주와의 갈등은 점점 깊어진다.
 어둠의 시대, 평생을 함께 한 친구이자 영원한 라이벌이었던
 윤동주와 송몽규의 끝나지 않은 이야기가 지금 시작된다.",동주.jpg,2016.02.17,9.38,110분,"강하늘(윤동주), 박정민(송몽규), 김인우(고등형사)",이준익,대한민국,394
"당신, 거기 있어줄래요","판타지, 드라마","2015년 현재
 “간절히 바라는 소원이 있습니까?”
 현재의 수현(김윤석)은 의료 봉사 활동 중 한 소녀의 생명을 구하고
 소녀의 할아버지로부터 신비로운 10개의 알약을 답례로 받는다.
 호기심에 알약을 삼킨 수현은 순간 잠에 빠져들고
 다시 눈을 떴을 때, 30년 전 과거의 자신과 마주하게 된다.
 1985년 과거
 “분명 모르는 사람인데... 이상하게 낯이 익었어”
 오래된 연인 연아(채서진)와 행복한 나날을 보내던 과거의 수현(변요한)은
 우연히 길에 쓰러진 남자를 돕게 된다.
 남자는 본인이 30년 후의 수현이라 주장하고
 황당해하던 과거의 수현은 그가 내미는 증거들을 보고 점차 혼란에 빠진다.
 “과거는 되돌릴 수 없어. 지금 이 순간 역시, 되돌릴 수 없는 시간이고.”
 “당신에겐 과거지만 나한텐 미래에요. 그 미랜 내가 정하는 거고!”
 사랑했던 연아를 꼭 한 번 보고 싶었다는 현재 수현의 말에
 과거 수현은 알 수 없는 불안감을 느끼고
 이어 믿기 힘든 미래에 대해 알게 되는데…
 그 때로 돌아간다면… 지금의 내 인생도 바뀔 수 있을까요?","당신, 거기 있어줄래요.jpg",2016.12.14,8.73,111분,"김윤석(수현), 변요한(젊은수현), 채서진(젊은연아)",홍지영,대한민국,395
워크래프트: 전쟁의 서막,"액션, 모험, 판타지","두 개의 운명, 하나의 세계
 공존할 것인가! 맞설 것인가!
 
 서로 다른 차원에 살고 있던 인간과 오크.
 오크의 행성이 황폐해지기 시작하자, 이들은 인간의 행성으로 넘어와 새로운 왕국을 건설하려 한다. 생존을 위해 서로의 도움이 필요하다고 믿는 인간 종족의 영웅 ‘로서’와 오크 종족의 영웅 ‘듀로탄’. 하지만, 공존에 반대하는 또 다른 세력이 분열되면서 두 진영은 더 큰 혼란에 빠지게 되는데…
 
 세상의 운명을 건 피할 수 없는 전쟁이 시작된다!",워크래프트 전쟁의 서막.jpg,2016.06.09,8.66,122분,"트래비스 핌멜(안두인 로서), 벤 포스터(메디브), 폴라 패튼(가로나)",던칸 존스,미국,396
스타트렉 비욘드,"액션, 모험, SF, 스릴러","위험한 미션들을 무사히 수행한 후
 평화롭게 우주를 항해하던 거대 함선 엔터프라이즈호.
 최첨단 기지에서 재충전의 시간을 가지려던 중
 엔터프라이즈호와 대원들은 정체를 알 수 없는 존재로부터 사상 최대의 공격을 당한다.
 
 예상치 못한 공격으로 인해 엔터프라이즈호는 순식간에 붕괴 되고,
 ‘커크’ 함장(크리스 파인)을 비롯한 대원들은 뿔뿔이 흩어져
 낯선 행성에 불시착하게 된다.
 
 멈추지 않는 적의 공격,
 함선과 팀원, 모든 것을 잃은 엔터프라이즈호 대원들은
 절체절명의 위기에 빠지게 되는데…!
 
 준비는 끝났다!
 사상 최대의 반격이 시작된다!",스타트렉 비욘드.jpg,2016.08.17,8.21,122분,"크리스 파인(커크), 사이먼 페그(스코티), 조 샐다나(우후라)",저스틴 린,미국,397
미씽: 사라진 여자,"미스터리, 가족, 서스펜스","이혼 후 육아와 생계를 혼자 책임져야 하는 워킹맘 지선은 헌신적으로 딸을 돌봐주는
 보모 한매가 있어 늘 다행이라고 생각한다.
 어느 날, 퇴근 후 집에 돌아온 지선은 보모 한매와 딸 다은이가 흔적도 없이 사라져 버린 것을 알게 된다.
 지선은 뒤늦게 경찰과 가족에게 사실을 알리지만 아무도 그녀의 말을 믿지 않고, 오히려 양육권 소송 중 일으킨 자작극으로 의심한다.
 
 결국 홀로 한매의 흔적을 추적하던 지선은 집 앞을 서성이는 정체불명의 남자와 주변 사람들의 이상한 증언들로 더욱 혼란에 빠지게 되고,
 그녀의 실체에 가까워질수록 이름, 나이, 출신 등 모든 것이 거짓이었다는 충격적인 진실을 알게 되는데…",미씽 사라진 여자.jpg,2016.11.30,8.4,100분,"엄지원(지선), 공효진(한매)",이언희,대한민국,398
라이트 아웃,공포,"불이 꺼지면 나타나는 누군가를 목격한 남매 레베카와 마틴.
 알고보니 어둠 속 그 여자는 빛이 닿으면 피부가 타들어가는 기이한 병을 앓고 있던 엄마의 어릴적 친구 '다이애나'였고,
 현재도 엄마 곁에서 함께 살고 있다는 걸 알게 되는데…",라이트 아웃.jpg,2016.08.24,7.37,81분,"테레사 팔머(레베카), 앨리시아 벨라 베일리(다이애나), 가브리엘 베이트먼(마틴)",데이비드 F. 샌드버그,미국,399
오빠생각,"드라마, 전쟁","전쟁으로 소중한 가족도, 지켜야 할 동료도 모두 잃은 군인 ‘한상렬’(임시완).
 우연히 전출 명령을 받아 머물게 된 부대 내에서
 부모를 잃고 홀로 남은 아이들을 만나게 된다.
 
 아이들의 해맑은 모습에 점차 마음을 열게 된 그는
 자원봉사자 선생님 ‘박주미’(고아성)와 함께
 어린이 합창단을 만들어 노래를 가르치기 시작하고,
 이들의 노래는 언제 목숨을 잃을지 모르는 전쟁 한가운데 놓인
 모든 이들의 마음을 울리기 시작하는데...
 
 전쟁 한가운데, 작은 노래가 만든 위대한 기적이 시작된다!",오빠생각.jpg,2016.01.21,8.52,124분,"임시완(한상렬), 고아성(박주미)",이한,대한민국,400
"날, 보러와요","미스터리, 스릴러","정신병동 감금 106일째
 난 미치지 않았어요…
 
 대낮 도심 한복판,
 강수아(강예원)는 이유도 모른 채 정신병원에 강제이송, 감금된다.
 강제 약물 투여와 무자비한 폭력 속에 시달리던 수아는
 이 곳에서의 끔직한 일들을 세세하게 기록하기 시작한다.
 
 합법적 감금. 그 이면의 충격적 사실
 누가, 왜, 그녀를 가두었는가?
 
 그로부터 일년 뒤,
 시사프로 ‘추적24시’ 나남수(이상윤)PD에게 수첩이 배달된다.
 나PD는 믿기 힘든 사건들이 기록된 이 수첩의 진실을 밝히고자
 강수아를 찾아갔지만, 그녀는 현재 살인사건 용의자로 수감되어 있다.
 
 취재를 거듭할수록 드러나는 충격적 사실들!!!
 과연 무엇이 진실이고 무엇이 거짓일까?","날, 보러와요.jpg",2016.04.07,7.25,91분,"강예원(강수아), 이상윤(나남수), 최진호(장원장)",이철하,대한민국,401
로그 원: 스타워즈 스토리,"액션, 모험, 판타지, SF","희망이 사라진 세상.
 반군 소속의 ‘진’ (펠리시티 존스)은 적의 최종병기 ‘데스 스타’ 개발에 아버지가 참여했단 과거 때문에
 데스 스타의 약점을 캐내는 임무를 떠맡게 된다.
 단숨에 행성 하나를 파괴할 위력을 지닌 데스 스타가 완성되기 전에 설계도를 훔쳐내야 하는 이번 작전의 성공 확률은 고작 2.4%.
 생사도 모르는 아버지에 얽힌 비밀을 밝히려는 진을 비롯해 유능한 정보 요원 ‘카시안’(디에고 루나),
 두 눈이 멀었지만 탁월한 무술 실력을 지닌 ‘치루트’(견자단), 전투 베테랑 ‘베이즈’, 파일럿 ‘보디’,
 시니컬한 드로이드 ‘K-2SO’까지 합류, 거대한 전쟁을 끝낼 ‘로그 원’이 이끄는 가장 비밀스런 작전이 시작되는데…",로그 원 스타워즈 스토리.jpg,2016.12.28,8.5,133분,"펠리시티 존스(진 어소), 디에고 루나(카시안 안도르), 매즈 미켈슨(겔렌 어소)",가렛 에드워즈,미국,402
맨 인 더 다크,"공포, 스릴러","10대 빈집털이범 록키, 알렉스, 머니는 밑바닥 삶을 청산하기 위해
 눈 먼 노인을 겨냥한 마지막 한 탕을 준비한다.
 노인이 잠 든 사이 거액의 현금을 쟁취하려던 순간
 마침내 그가 깨어나게 되고,
 이들의 치밀한 계획은 아무것도 보이지 않는 암전 속에서 모두 역전되기 시작하는데…",맨 인 더 다크.jpg,2016.10.05,7.92,88분,"제인 레비(록키), 딜런 미네트(알렉스), 스티븐 랭(눈 먼 노인)",페데 알바레즈,미국,403
